Country Name,Country Code,Region,IncomeGroup,Year,Life Expectancy World Bank,Prevelance of Undernourishment,CO2,Health Expenditure %,Education Expenditure %,Unemployment,Corruption,Sanitation,Injuries,Communicable,NonCommunicable
Zambia,ZMB,Sub-Saharan Africa,Low income,2001,44.615,,1840.0,6.55248451,,13.5089998245239,,,391890.74,9409758.14,1678493.06
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2001,44.01,,13900.0,,,5.35500001907349,,30.33755841,415710.21,8698108.22,1641713.17
Afghanistan,AFG,South Asia,Low income,2002,56.784,45.6,1029.99997138977,9.44338989,,11.2569999694824,,,1946983.65,9858324.98,5871595.71
Angola,AGO,Sub-Saharan Africa,Lower middle income,2002,47.702,63.2,15689.9995803833,3.32946134,,3.96099996566772,,,1218390.06,11126180.82,2725500.21
Albania,ALB,Europe & Central Asia,Upper middle income,2002,74.579,6.1,3759.99999046326,6.90934134,3.11779999732971,17.8950004577637,,40.80820221,111169.56,128986.61,544332.18
Andorra,AND,Europe & Central Asia,High income,2002,,,529.999971389771,6.09839916,1.65971004962921,,,28.9732855,1713.57,700.7,13964.72
United Arab Emirates,ARE,Middle East & North Africa,High income,2002,74.758,3.8,99150.0015258789,2.71770859,,2.64800000190735,,74.56568765,152185.29,67064.59,507749.17
Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,73.932,3.8,117470.001220703,7.3933115,4.01734018325806,19.5900001525879,,48.26404854,1399269.32,1557396.78,8194861.85
Armenia,ARM,Europe & Central Asia,Upper middle income,2002,72.112,24.5,3119.99988555908,7.61359835,2.13504004478455,10.7760000228882,,46.43120892,98830.06,115370.74,774712.2
American Samoa,ASM,East Asia & Pacific,Upper middle income,2002,,,,,,,,,1665.36,2863.99,10932.87
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,74.395,,389.999985694885,5.28793621,3.39525008201599,,,,2182.35,3199.12,14520.23
Australia,AUS,East Asia & Pacific,High income,2002,79.93658536585367,2.5,353369.995117188,7.89332151,,6.36999988555908,,58.78889399,612146.16,208508.22,4204336.65
Austria,AUT,Europe & Central Asia,High income,2002,78.67804878048783,2.5,69370.002746582,9.3947649,5.52213001251221,4.84999990463257,,99.6771794,239073.82,77002.74,2109744.02
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,67.391,13.4,26180.0003051758,2.73279428,3.15445995330811,10.039999961853,,20.52351408,232758.51,872912.98,1853916.87
Burundi,BDI,Sub-Saharan Africa,Low income,2002,50.81,,209.999993443489,6.47216082,3.00493001937866,1.58599996566772,,,1282394.72,4951643.91,1112144.03
Belgium,BEL,Europe & Central Asia,High income,2002,78.07560975609758,2.5,110849.998474121,8.3182106,,6.90999984741211,,73.84478576,393261.55,161839.29,2717178.84
Benin,BEN,Sub-Saharan Africa,Lower middle income,2002,56.025,15.5,2180.0000667572,3.04335403,2.15949010848999,0.689999997615814,,,298954.2,4186075.43,1223108.08
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2002,51.384,20.5,959.999978542328,2.97113252,,2.73000001907349,,,552452.54,10154459.49,2468439.93
Bangladesh,BGD,South Asia,Lower middle income,2002,66.43,15.1,27430.0003051758,2.25972915,2.01714992523193,3.89800000190735,,19.82435712,4902787.92,28077045.24,20912715.8
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2002,71.86585365853658,4.2,43599.9984741211,7.0809865,3.38608002662659,18.1100006103516,,50.70176125,366483.94,174906.52,3104930.18
Bahrain,BHR,Middle East & North Africa,High income,2002,74.822,,17219.9993133545,3.85486555,,1.10500001907349,,70.59947504,19515.94,15208.3,111236.86
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2002,74.803,3.0,14560.0004196167,7.12647152,,27.5459995269775,,18.25262314,137892.12,74759.64,1005344.57
Belarus,BLR,Europe & Central Asia,Upper middle income,2002,68.05609756097562,2.7,51840.0001525879,5.62329483,,10.9069995880127,,84.29302577,857464.44,223663.05,3764341.1
Belize,BLZ,Latin America & Caribbean,Upper middle income,2002,69.272,5.4,519.999980926514,4.71499634,,10.039999961853,,,13479.38,20002.73,39082.3
Bermuda,BMU,North America,High income,2002,78.08780487804879,,,,,,,,1250.08,1575.91,13601.52
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2002,63.64,26.9,8300.00019073486,4.89645052,,2.49399995803833,,29.82490728,428703.95,1530579.24,1609824.49
Brazil,BRA,Latin America & Caribbean,Upper middle income,2002,70.813,9.3,317760.009765625,8.69685745,3.75037002563477,9.36999988555908,,36.58589826,9428323.62,13536488.62,36873444.6
Barbados,BRB,Latin America & Caribbean,High income,2002,77.534,6.2,1370.00000476837,5.86123419,5.88062000274658,10.3199996948242,,,6726.88,11384.8,62555.28
Bhutan,BTN,South Asia,Lower middle income,2002,62.728,,239.999994635582,4.59563637,,1.88900005817413,,62.86786039,22168.94,142738.21,107126.43
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2002,50.232,24.1,4030.00020980835,6.42154074,,21.1310005187988,,,113396.75,1304801.19,325819.66
Central African Republic,CAF,Sub-Saharan Africa,Low income,2002,44.063,40.1,250.0,4.22761345,1.5195699930191,5.7960000038147,,19.5857164,317535.17,3668952.32,762351.52
Canada,CAN,North America,High income,2002,79.49024390243902,2.5,524349.975585938,8.85670376,4.99308013916016,7.65999984741211,,77.57602197,820102.01,375367.89,6743004.03
Switzerland,CHE,Europe & Central Asia,High income,2002,80.38536585365854,2.5,43569.9996948242,9.85215092,5.16421985626221,2.92000007629395,,99.61526264,243623.83,81585.27,1737453.48
Chile,CHL,Latin America & Caribbean,High income,2002,76.894,3.2,49119.9989318848,7.26602364,4.08121013641357,10.1700000762939,,51.43395989,518229.08,311721.03,2864361.51
China,CHN,East Asia & Pacific,Upper middle income,2002,72.061,9.4,3810060.05859375,4.38285208,,4.23999977111816,,14.36520496,46328146.65,45512557.35,278438272.1
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2002,49.475,21.0,6840.00015258789,5.90390921,2.81048011779785,5.0310001373291,,,745148.93,12966203.76,2841395.04
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2002,51.536,20.7,5130.00011444092,4.29479742,,6.69899988174438,,,641882.39,10218244.26,2628193.11
Colombia,COL,Latin America & Caribbean,Upper middle income,2002,73.517,9.1,56770.0004577637,5.73295689,4.26812982559204,14.4799995422363,,15.49542283,3705299.03,2237465.47,6464896.05
Comoros,COM,Sub-Saharan Africa,Lower middle income,2002,59.617,,109.999999403954,6.68114853,2.25841999053955,4.64900016784668,,,19697.19,218052.67,92557.05
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2002,77.74,5.0,5519.99998092651,6.8690896,5.15044021606445,6.32999992370605,,38.39468692,114123.62,102451.22,596359.49
Cuba,CUB,Latin America & Caribbean,Upper middle income,2002,77.105,2.5,26420.0000762939,7.11481667,9.57116985321045,3.30999994277954,,40.08200834,350331.55,262305.99,2339264.3
Cyprus,CYP,Europe & Central Asia,High income,2002,78.264,5.7,7170.00007629395,5.61565971,5.58166980743408,3.29999995231628,,76.14944966,27941.92,11030.92,200501.06
Germany,DEU,Europe & Central Asia,High income,2002,78.22926829268293,2.5,833380.004882813,10.18365669,,8.47999954223633,,95.82752079,2033518.62,883231.26,23252238.38
Djibouti,DJI,Middle East & North Africa,Lower middle income,2002,57.235,40.8,400.000005960464,3.58787632,8.44760036468506,28.0830001831055,,24.86795846,25570.56,311078.67,101464.22
Dominica,DMA,Latin America & Caribbean,Upper middle income,2002,76.59756097560977,4.1,119.999997317791,4.6531105,,,,,2404.68,3532.88,17791.66
Denmark,DNK,Europe & Central Asia,High income,2002,76.89512195121951,2.5,53840.0001525879,8.70251179,8.2130298614502,4.26999998092651,,86.80213909,144992.24,71415.95,1522892.43
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2002,69.957,22.6,20879.9991607666,4.98649025,1.9140100479126,6.78000020980835,,,339447.29,1026377.76,1378543.7
Algeria,DZA,Middle East & North Africa,Lower middle income,2002,71.605,7.3,82400.0015258789,3.7300415,,25.8999996185303,,21.18795411,1553845.31,2069327.59,5508249.32
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2002,73.371,22.7,24170.0000762939,4.4733963,,4.89799976348877,,40.03130024,628775.18,1091789.44,2005859.53
Eritrea,ERI,Sub-Saharan Africa,Low income,2002,56.5,,680.000007152557,6.68851233,3.52390003204346,5.70300006866455,,,248898.08,2000275.25,685459.66
Spain,ESP,Europe & Central Asia,High income,2002,79.56829268292684,2.5,312750.0,6.80052805,4.13457012176514,11.1499996185303,,93.64321295,1110105.98,564219.45,10208135.62
Estonia,EST,Europe & Central Asia,High income,2002,70.9048780487805,3.5,14949.9998092651,4.70043564,5.43460988998413,10.0299997329712,,92.57887271,98588.99,28265.66,466799.52
Ethiopia,ETH,Sub-Saharan Africa,Low income,2002,53.349,44.2,4570.00017166138,4.7126298,3.63245010375977,3.13000011444092,,2.627151311,3211296.39,45180580.57,10885862.35
Finland,FIN,Europe & Central Asia,High income,2002,78.11951219512196,2.5,63439.998626709,7.62769508,6.01677989959717,10.4200000762939,,80.5033269,220738.86,63244.43,1329373.95
Fiji,FJI,East Asia & Pacific,Upper middle income,2002,66.022,3.8,879.999995231628,2.983495,6.27586984634399,3.87299990653992,,,26621.07,60186.83,197961.34
France,FRA,Europe & Central Asia,High income,2002,79.26097560975612,2.5,371019.989013672,10.02218628,,8.69999980926514,,79.23920255,2178503.37,824698.17,14307987.63
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2002,57.791,12.1,5960.00003814697,3.33046246,,17.173999786377,,,53115.3,444350.62,237594.27
United Kingdom,GBR,Europe & Central Asia,High income,2002,78.14390243902439,2.5,530789.978027344,7.94137812,4.6285400390625,5.03999996185303,,97.76231207,1257323.27,1084666.87,16430129.64
Georgia,GEO,Europe & Central Asia,Upper middle income,2002,70.22,5.9,2960.00003814697,7.81474257,2.23501992225647,12.5900001525879,,46.59432981,152811.17,194954.29,1451966.95
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2002,57.425,13.5,7429.99982833862,2.8882091,,8.53499984741211,,4.885172662,610540.16,8511643.37,3276309.75
Guinea,GIN,Sub-Saharan Africa,Low income,2002,51.484,,1629.99999523163,5.3613739,2.59386992454529,4.55000019073486,,,362930.22,5843853.97,1638079.4
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2002,51.123,,150.000005960464,5.82295132,,6.37599992752075,,4.004654451,79387.72,869715.27,258160.88
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2002,53.84,,4630.00011444092,2.34720826,,8.71399974822998,,,26830.14,361557.29,101166.98
Greece,GRC,Europe & Central Asia,High income,2002,78.64146341463415,2.5,96599.9984741211,8.23378086,3.42430996894836,9.97000026702881,,78.52453997,277646.31,126267.81,2890073.96
Grenada,GRD,Latin America & Caribbean,Upper middle income,2002,72.929,,239.999994635582,6.1756978,,,,,3121.88,4909.37,21506.86
Greenland,GRL,Europe & Central Asia,High income,2002,67.19634146341464,,,,,,,85.91056238,5014.03,1779.42,14839.45
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2002,68.717,19.9,10470.0002670288,6.01308298,,2.75099992752075,,,677850.03,1945987.14,1800666.35
Guam,GUM,East Asia & Pacific,High income,2002,75.726,,,,,11.3900003433228,,,4430.37,5422.73,28113.02
Guyana,GUY,Latin America & Caribbean,Upper middle income,2002,65.828,6.5,1620.00000476837,3.19353795,8.36553955078125,11.8100004196167,,,50078.11,102838.46,172268.05
Honduras,HND,Latin America & Caribbean,Lower middle income,2002,71.249,21.2,6090.00015258789,6.2445755,,4.01999998092651,,41.42015962,353287.64,594411.01,1061562.72
Croatia,HRV,Europe & Central Asia,High income,2002,74.71731707317075,4.6,20280.0006866455,6.20509815,3.78326988220215,15.0500001907349,,77.98582524,188038.8,71689.86,1340066.43
Haiti,HTI,Latin America & Caribbean,Lower middle income,2002,57.655,52.6,1830.00004291534,3.40510392,,10.826000213623,,,572863.01,2962212.48,2035117.34
Hungary,HUN,Europe & Central Asia,High income,2002,72.34878048780489,2.5,55599.9984741211,7.12101698,5.17923021316528,5.6100001335144,,63.28747808,478036.87,146306.15,3529018.32
Indonesia,IDN,East Asia & Pacific,Lower middle income,2002,66.321,19.1,305640.014648438,1.98062718,2.64568996429443,6.59999990463257,,,6843320.92,30124966.45,42387112.22
India,IND,South Asia,Lower middle income,2002,63.304,20.1,985450.012207031,4.24016666,,5.53000020980835,,9.168575044,52183322.47,261766675.1,195575703.7
Ireland,IRL,Europe & Central Asia,High income,2002,77.63414634146342,2.5,43930.0003051758,6.67468452,4.10487985610962,4.21999979019165,,56.97816906,104089.05,59702.25,896881.3
Iraq,IRQ,Middle East & North Africa,Upper middle income,2002,68.827,21.4,91160.0036621094,,,8.85200023651123,,33.92283537,1628758.97,3152618.08,4725486.1
Iceland,ISL,Europe & Central Asia,High income,2002,80.50243902439026,2.5,2240.00000953674,9.465513230000001,7.29892015457153,2.99000000953674,,45.91825072,6192.59,3167.78,56104.08
Israel,ISR,Middle East & North Africa,High income,2002,79.45121951219512,2.5,61080.0018310547,7.13073444,6.46506023406982,12.8900003433228,,81.33140721,221043.13,94409.17,1212610.56
Italy,ITA,Europe & Central Asia,High income,2002,80.22926829268295,2.5,443470.001220703,7.86693525,4.43240976333618,9.21000003814697,,95.64554881,1387366.83,603559.57,15466011.81
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2002,74.14,6.9,10250.0,4.74544334,5.37522983551025,14.1899995803833,,,58446.17,145938.97,471630.37
Jordan,JOR,Middle East & North Africa,Upper middle income,2002,72.083,7.7,16870.0008392334,9.36340237,,15.3000001907349,,75.54990942,134820.75,254672.29,735235.42
Japan,JPN,East Asia & Pacific,High income,2002,81.56341463414634,2.5,1206599.97558594,7.35235357,3.40898990631104,5.3899998664856,,73.92285411,3721633.46,1958242.73,28121964.63
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2002,65.95,6.6,131059.997558594,3.61480069,3.02970004081726,9.32999992370605,,,1134706.89,971564.89,4525375.95
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2002,51.606,33.6,7420.00007629395,4.95863724,6.17199993133545,2.99600005149841,,,814440.8,16781791.34,3958195.61
Cambodia,KHM,East Asia & Pacific,Lower middle income,2002,60.283,21.2,2210.00003814697,7.23566914,1.71121001243591,1.09700000286102,,,577266.37,3617795.69,2467339.87
Kiribati,KIR,East Asia & Pacific,Lower middle income,2002,63.731,4.6,39.9999991059303,11.9012785,,,,17.57820289,3992.38,19474.72,28234.65
Kuwait,KWT,Middle East & North Africa,High income,2002,73.28,2.5,55590.0001525879,3.12468719,6.551109790802,1.10000002384186,,100.0,50507.39,41220.9,276229.66
Lebanon,LBN,Middle East & North Africa,Lower middle income,2002,75.488,8.6,16840.0001525879,9.28530312,2.55271005630493,8.08800029754639,,9.425466024,94392.85,151571.25,772014.38
Liberia,LBR,Sub-Saharan Africa,Low income,2002,52.826,38.1,449.999988079071,2.89440227,,2.14199995994568,,,247413.39,2007778.24,460964.04
Libya,LBY,Middle East & North Africa,Upper middle income,2002,71.244,,45590.0001525879,4.89009905,,19.6490001678467,,24.43264366,197658.53,216976.14,811743.11
Sri Lanka,LKA,South Asia,Lower middle income,2002,73.085,16.1,11390.0003433228,4.1731143,,8.76000022888184,,,909995.02,820029.82,3542236.8
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2002,44.898,18.5,409.999996423721,6.74524212,10.1004495620728,33.8600006103516,,11.5308802,136056.06,1447980.8,370767.07
Lithuania,LTU,Europe & Central Asia,High income,2002,71.76097560975612,2.5,11220.0002670288,6.14446115,5.80007982254028,13.0100002288818,,80.44671074,268458.64,65595.38,1040200.22
Luxembourg,LUX,Europe & Central Asia,High income,2002,77.96585365853659,2.5,9819.99969482422,6.73847198,,2.61999988555908,,90.96029066,12984.62,5479.56,108188.85
Latvia,LVA,Europe & Central Asia,High income,2002,70.96097560975612,3.4,7349.99990463257,5.77001858,5.60254001617432,13.8299999237061,,52.41175179,183152.59,52984.04,818639.55
Morocco,MAR,Middle East & North Africa,Lower middle income,2002,69.769,5.9,37470.0012207031,4.42979431,,11.5900001525879,,33.02361181,1362588.09,3576678.49,5639417.79
Monaco,MCO,Europe & Central Asia,High income,2002,,,,1.79035473,,,,100.0,900.5,507.15,11192.23
Moldova,MDA,Europe & Central Asia,Upper middle income,2002,67.362,,7179.99982833862,7.40437651,5.4979100227356,6.80000019073486,,,229437.44,154848.73,1276064.57
Madagascar,MDG,Sub-Saharan Africa,Low income,2002,59.717,35.2,1120.00000476837,4.97110605,2.23179006576538,5.35400009155273,,4.204318436,484931.83,7477200.06,2776440.76
Maldives,MDV,South Asia,Upper middle income,2002,71.708,,620.000004768372,8.78440094,5.79186010360718,4.18800020217896,,,6136.81,21553.38,41025.46
Mexico,MEX,Latin America & Caribbean,Upper middle income,2002,74.922,3.7,386000.0,5.0716424,4.45495986938477,3.0,,18.09879201,3614070.22,5537769.57,17114971.16
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2002,,,119.999997317791,14.37911701,8.20897960662842,,,,2662.4,6161.92,11284.18
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2002,73.03902439024391,7.5,8369.99988555908,8.97826958,3.30014991760254,31.9400005340576,,12.91110925,70195.86,45435.42,591248.43
Mali,MLI,Sub-Saharan Africa,Low income,2002,49.54,15.2,1399.99997615814,4.99772739,2.8962299823761,7.16400003433228,,7.407277962,677194.71,9999023.71,2110240.42
Malta,MLT,Middle East & North Africa,High income,2002,78.73902439024391,2.5,2319.9999332428,7.70661688,4.14305019378662,6.90000009536743,,91.86797469,8284.58,5675.98,93219.37
Myanmar,MMR,East Asia & Pacific,Lower middle income,2002,60.685,34.8,8300.00019073486,2.57854128,,0.671999990940094,,59.24143779,2574019.71,12995469.95,12029979.25
Montenegro,MNE,Europe & Central Asia,Upper middle income,2002,73.23726829268294,9.2,1769.99998092651,,,29.1340007781982,,,24079.4,13688.08,165414.62
Mongolia,MNG,East Asia & Pacific,Lower middle income,2002,63.777,30.6,9600.00038146973,4.43462992,7.21078014373779,6.19999980926514,,34.15819176,153650.9,289727.4,601688.57
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2002,,,,,,,,,2772.12,2205.49,11984.43
Mozambique,MOZ,Sub-Saharan Africa,Low income,2002,49.61,35.2,1570.00005245209,3.34283662,,2.89199995994568,,,732196.97,14847906.88,2843547.27
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2002,60.892,7.9,1549.99995231628,4.00226164,2.27714991569519,9.81999969482422,,,105279.52,939459.91,399696.77
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2002,71.96585365853659,5.6,2609.99989509583,3.23190355,3.06089997291565,8.19999980926514,,,32139.46,42341.9,285437.6
Malawi,MWI,Sub-Saharan Africa,Low income,2002,45.517,23.8,680.000007152557,3.77586961,,5.81300020217896,,19.68720016,399346.32,10559984.77,1969022.55
Malaysia,MYS,East Asia & Pacific,Upper middle income,2002,72.976,2.8,136380.004882813,2.66876554,7.65792989730835,3.48000001907349,,66.07066571,677718.89,1025626.41,3753333.79
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2002,50.862,14.5,2130.00011444092,9.73386574,6.7423300743103,21.2269992828369,,,105022.58,943998.17,316627.17
Niger,NER,Sub-Saharan Africa,Low income,2002,51.256,,699.999988079071,4.85896921,2.40134000778198,1.88999998569489,,7.256499253,578871.29,12489171.51,2069130.68
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2002,46.835,8.9,92239.9978637695,2.49064016,,3.88199996948242,,21.66167444,4491087.7,103250681.2,22506808.29
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2002,70.308,25.2,4059.99994277954,5.73315907,2.39101004600525,7.57800006866455,,,167850.47,355338.37,703777.77
